"uri,primary_name_display,replaced"
"http://dx.doi.org/10.13039/100005712,""Missile Defense Agency"","
"http://dx.doi.org/10.13039/100005747,""Mississippi Space Grant Consortium"","
"http://dx.doi.org/10.13039/100007250,""Mississippi State University"","
"http://dx.doi.org/10.13039/100005793,""Mississippi-Alabama Sea Grant Consortium"","
"http://dx.doi.org/10.13039/100007251,""Missouri Department of Transportation"","
"http://dx.doi.org/10.13039/501100004489,""Mitacs"","
"http://dx.doi.org/10.13039/100003138,""Mitochondrial Research Guild"","
"http://dx.doi.org/10.13039/501100004398,""Mitsubishi Foundation"","
"http://dx.doi.org/10.13039/100002232,""Mitsubishi International Corporation"","
"http://dx.doi.org/10.13039/100008734,""Mitsui Sumitomo Insurance Welfare Foundation"","
"http://dx.doi.org/10.13039/501100006731,""Mitsui and Company"","
"http://dx.doi.org/10.13039/100001760,""Mitte Foundation"","
"http://dx.doi.org/10.13039/501100005376,""Mittuniversitetet"","
"http://dx.doi.org/10.13039/501100005050,""Mitutoyo Association for Science and Technology"","
"http://dx.doi.org/10.13039/100009578,""Mizutani Foundation for Glycoscience"","
"http://dx.doi.org/10.13039/501100005865,""Mochida Memorial Foundation for Medical and Pharmaceutical Research"","
"http://dx.doi.org/10.13039/501100004820,""Mochida Pharmaceutical Company"","
"http://dx.doi.org/10.13039/100005181,""Modern Language Association"","
"http://dx.doi.org/10.13039/100009164,""Moffitt Cancer Center"","
"http://dx.doi.org/10.13039/501100004630,""Mohammed bin Zayed Species Conservation Fund"","
"http://dx.doi.org/10.13039/501100002534,""Mokpo Catholic University"","
"http://dx.doi.org/10.13039/501100003643,""Mokpo National Hospital"","
"http://dx.doi.org/10.13039/501100002535,""Mokpo National Maritime University"","
"http://dx.doi.org/10.13039/501100002536,""Mokpo National University"","
"http://dx.doi.org/10.13039/501100005752,""Mokslo, Inovaciju ir Technologiju Agentura"","
"http://dx.doi.org/10.13039/501100002537,""Mokwon University"","
"http://dx.doi.org/10.13039/100003971,""Molly Foundation for Diabetes Research"","
"http://dx.doi.org/10.13039/501100001779,""Monash University"","
"http://dx.doi.org/10.13039/100001247,""Monsanto Fund"","
"http://dx.doi.org/10.13039/100009502,""Montana Agricultural Experiment Station"","
"http://dx.doi.org/10.13039/100009209,""Montana Department of Transportation"","
"http://dx.doi.org/10.13039/100005748,""Montana Space Grant Consortium"","
"http://dx.doi.org/10.13039/100009501,""Montana State University"","
"http://dx.doi.org/10.13039/100003509,""Montel Williams MS Foundation"","
"http://dx.doi.org/10.13039/100001248,""Moody Foundation"","
"http://dx.doi.org/10.13039/100003972,""Moody's Credit Markets Research Fund"","
"http://dx.doi.org/10.13039/100000917,""Moody's Foundation"","
"http://dx.doi.org/10.13039/100009030,""Moog Corporation"","
"http://dx.doi.org/10.13039/100007252,""Moorhead State University"","
"http://dx.doi.org/10.13039/100007426,""Moredun Foundation"","
"http://dx.doi.org/10.13039/100001249,""Morgan Family Foundation"","
"http://dx.doi.org/10.13039/501100006684,""Moritani Scholarship Foundation"","
"http://dx.doi.org/10.13039/100009249,""Mornington Peninsula Shire"","
"http://dx.doi.org/10.13039/100001250,""Morris Animal Foundation"","
"http://dx.doi.org/10.13039/501100003774,""Morris Kerzner Memorial Fund"","
"http://dx.doi.org/10.13039/100006653,""Morris Stulsaft Foundation"","
"http://dx.doi.org/10.13039/100003146,""Morton Cure Paralysis Fund"","
"http://dx.doi.org/10.13039/501100004632,""Mother and Child Health Foundation"","
"http://dx.doi.org/10.13039/100004793,""Motley Fool"","
"http://dx.doi.org/10.13039/501100000406,""Motor Neurone Disease Association"","
"http://dx.doi.org/10.13039/100008714,""Motor Neurone Disease Research Institute of Australia"","
"http://dx.doi.org/10.13039/100004335,""Motorola"","
"http://dx.doi.org/10.13039/501100004633,""Mount Allison University"","
"http://dx.doi.org/10.13039/501100004634,""Mount Sylvia Diatomite"","
"http://dx.doi.org/10.13039/100001252,""Mount Zion Health Fund"","
"http://dx.doi.org/10.13039/501100000090,""Mountain Equipment Co-op"","
"http://dx.doi.org/10.13039/100008719,""Movember Foundation"","
"http://dx.doi.org/10.13039/100001764,""Moyer Foundation"","
"http://dx.doi.org/10.13039/100003148,""Mt. Pleasant Area Commuity Foundation"","
"http://dx.doi.org/10.13039/100008045,""Mucolipidosis IV Foundation"","
"http://dx.doi.org/10.13039/100003149,""Mucolipidosis Type IV Foundation"","
"http://dx.doi.org/10.13039/501100003609,""Multifunctional Administrative City Construction Agency"","
"http://dx.doi.org/10.13039/100001253,""Multiple Myeloma Research Foundation"","
"http://dx.doi.org/10.13039/100003973,""Multiple Sclerosis Center of Atlanta"","
"http://dx.doi.org/10.13039/100000889,""Multiple Sclerosis Foundation"","
"http://dx.doi.org/10.13039/501100000924,""Multiple Sclerosis Research Australia"","
"http://dx.doi.org/10.13039/501100000381,""Multiple Sclerosis Society"","
"http://dx.doi.org/10.13039/501100000261,""Multiple Sclerosis Society of Canada"","
"http://dx.doi.org/10.13039/501100000399,""Multiple Sclerosis Trust"","
"http://dx.doi.org/10.13039/501100006474,""Munib R. Masri Development Foundation"","
"http://dx.doi.org/10.13039/100008685,""Munib and Angela Masri Institute of Energy and Natural Resources"","
"http://dx.doi.org/10.13039/501100007221,""Munich-Centre for Advanced Photonics"","
"http://dx.doi.org/10.13039/501100002904,""Municipality of Tai'an"","
"http://dx.doi.org/10.13039/501100001799,""Murdoch University"","
"http://dx.doi.org/10.13039/100005202,""Muscular Dystrophy Association"","
"http://dx.doi.org/10.13039/501100000223,""Muscular Dystrophy Canada"","
"http://dx.doi.org/10.13039/100001765,""Musculoskeletal Transplant Foundation"","
"http://dx.doi.org/10.13039/100003156,""Musella Foundation For Brain Tumor Research and Information"","
"http://dx.doi.org/10.13039/100009190,""Museum Conservation Institute"","
"http://dx.doi.org/10.13039/100009309,""Museum of Contemporary Art Chicago"","
"http://dx.doi.org/10.13039/100006024,""Museum of the North, University of Alaska"","
"http://dx.doi.org/10.13039/501100000730,""Museums Association"","
"http://dx.doi.org/10.13039/100007329,""Mushroom Council"","
"http://dx.doi.org/10.13039/100006681,""Musicians Emergency Fund"","
"http://dx.doi.org/10.13039/100002239,""Muskingum County Community Foundation"","
"http://dx.doi.org/10.13039/100009310,""Mustard Seed Foundation"","
"http://dx.doi.org/10.13039/501100000239,""Muttart Foundation"","
"http://dx.doi.org/10.13039/501100007115,""MuÅŸ Alparslan Ãœniversitesi"","
"http://dx.doi.org/10.13039/100003157,""Myasthenia Gravis Foundation of America"","
"http://dx.doi.org/10.13039/100003158,""Myelin Project"","
"http://dx.doi.org/10.13039/501100004636,""Myeloma UK"","
"http://dx.doi.org/10.13039/501100000965,""Myer Foundation"","
"http://dx.doi.org/10.13039/100005806,""Myer and Rosaline Feinstein Center for American Jewish History, Temple University"","
"http://dx.doi.org/10.13039/501100003283,""Myers-JDC-Brookdale Institute"","
"http://dx.doi.org/10.13039/100009527,""Myndigheten fÃ¶r SamhÃ_llsskydd och Beredskap"",R"
"http://dx.doi.org/10.13039/501100007294,""Myndigheten fÃ¶r SamhÃ_llsskydd och Beredskap"","
"http://dx.doi.org/10.13039/501100002538,""Myongji University"","
"http://dx.doi.org/10.13039/100003975,""Myotonic Dystrophy Foundation"","
"http://dx.doi.org/10.13039/501100000658,""Myotubular Trust"","
"http://dx.doi.org/10.13039/501100001291,""Myrovlytis Trust"","
"http://dx.doi.org/10.13039/100008736,""MÃ_rta Lundqvists Stiftelse"","
"http://dx.doi.org/10.13039/100008196,""MÃ©decins Sans FrontiÃ¨res"","
"http://dx.doi.org/10.13039/100007328,""N. Bud Grossman Center for Memory Research and Care"","
"http://dx.doi.org/10.13039/100003159,""NAMM Foundation"","
"http://dx.doi.org/10.13039/100005535,""NATPE Educational Foundation"","
"http://dx.doi.org/10.13039/100003992,""NATSO Foundation"","
"http://dx.doi.org/10.13039/100009582,""NBIA Disorders Association"","
"http://dx.doi.org/10.13039/100005619,""NC Triangle affiliate of Susan G. Komen for the Cure"","
"http://dx.doi.org/10.13039/100007517,""NCMIC Foundation"","
"http://dx.doi.org/10.13039/100004720,""NCR"","
"http://dx.doi.org/10.13039/100007518,""NDSU Development Foundation"","
"http://dx.doi.org/10.13039/100001772,""NEAR & FAR AID"","
"http://dx.doi.org/10.13039/100002252,""NEC Foundation of America"","
"http://dx.doi.org/10.13039/501100005058,""NED University of Engineering and Technology"","
"http://dx.doi.org/10.13039/100008668,""NERC Environmental Bioinformatics Centre"","
"http://dx.doi.org/10.13039/100003998,""NEW ENERGY FOUNDATION"","
"http://dx.doi.org/10.13039/100001267,""NFL Charities"","
"http://dx.doi.org/10.13039/100006425,""NFL Foundation"","
"http://dx.doi.org/10.13039/100009033,""NHS Blood and Transplant"","
"http://dx.doi.org/10.13039/100000135,""NIH Blueprint for Neuroscience Research"","
"http://dx.doi.org/10.13039/100000098,""NIH Clinical Center"","
"http://dx.doi.org/10.13039/100000052,""NIH Office of the Director"","
"http://dx.doi.org/10.13039/100004778,""NIKE"","
"http://dx.doi.org/10.13039/100007768,""NIST Center for Neutron Research"","
"http://dx.doi.org/10.13039/100004841,""NJDEP Water Quality Management Planning"","
"http://dx.doi.org/10.13039/100003198,""NOK Foundation"","
"http://dx.doi.org/10.13039/100008950,""NOVA Chemicals"","
"http://dx.doi.org/10.13039/100000179,""NSF Office of the Director"","
"http://dx.doi.org/10.13039/501100002122,""NSW Department of Education and Communities"","
"http://dx.doi.org/10.13039/501100001101,""NSW Department of Education and Training"","
"http://dx.doi.org/10.13039/501100001195,""NSW Environmental Trust"","
"http://dx.doi.org/10.13039/501100001226,""NSW Sporting Injuries Committee"","
"http://dx.doi.org/10.13039/501100006621,""NSW Trade & Investment"","
"http://dx.doi.org/10.13039/100001403,""NYMEX Foundation"","
"http://dx.doi.org/10.13039/100004721,""NYSE Euronext"","
"http://dx.doi.org/10.13039/100001775,""NYSE Foundation"","
"http://dx.doi.org/10.13039/100006962,""NYU Langone Medical Center"","
"http://dx.doi.org/10.13039/100006941,""NYU Polytechnic School of Engineering"","
"http://dx.doi.org/10.13039/501100001512,""NZ On Air"","
"http://dx.doi.org/10.13039/501100002846,""NadacnÃ_ Fond DetskÃ© Onkologie Krtek"","
"http://dx.doi.org/10.13039/501100004822,""Nagaoka University of Technology"","
"http://dx.doi.org/10.13039/501100004823,""Nagoya University"","
"http://dx.doi.org/10.13039/100007428,""Naito Foundation"","
"http://dx.doi.org/10.13039/501100005911,""Najran University"","
"http://dx.doi.org/10.13039/501100003644,""Naju National Hospital"","
"http://dx.doi.org/10.13039/100008731,""Nakatomi Foundation"","
"http://dx.doi.org/10.13039/100007916,""Naman Family Fund for Basic Research"","
"http://dx.doi.org/10.13039/501100002539,""Nambu University"","
"http://dx.doi.org/10.13039/100008146,""Nambucca Shire Council"","
"http://dx.doi.org/10.13039/501100002540,""Namseoul University"","
"http://dx.doi.org/10.13039/100009554,""Nanchang Hangkong University"","
"http://dx.doi.org/10.13039/501100004637,""Nanchang University"","
"http://dx.doi.org/10.13039/100001575,""Nancy Davis Foundation for Multiple Sclerosis"","
"http://dx.doi.org/10.13039/100007429,""Nancy Lurie Marks Family Foundation"","
"http://dx.doi.org/10.13039/100003797,""Nancy R. Gelman Foundation"","
"http://dx.doi.org/10.13039/100007253,""Nancy Taylor Foundation for Chronic Diseases"","
"http://dx.doi.org/10.13039/100007512,""Nancy and Buster Alvord Endowment"","
"http://dx.doi.org/10.13039/501100007289,""Nanjing Medical University"","
"http://dx.doi.org/10.13039/100008964,""Nanjing Normal University"","
"http://dx.doi.org/10.13039/501100004193,""Nanjing University of Aeronautics and Astronautics"","
"http://dx.doi.org/10.13039/501100005374,""Nanjing University of Posts and Telecommunications"","
"http://dx.doi.org/10.13039/501100005271,""Nanjing University of Science and Technology"","
"http://dx.doi.org/10.13039/501100004945,""Nankai University"","
"http://dx.doi.org/10.13039/501100005052,""Nano Mission Council, Department of Science and Technology"","
"http://dx.doi.org/10.13039/100008380,""NanoFlex Power Corporation"","
"http://dx.doi.org/10.13039/501100006552,""Nanoscience and Nanotechnology Area of Advance, Chalmers Tekniska HÃ¶gskola"","
"http://dx.doi.org/10.13039/100000110,""Nanotechnology Initiative"","
"http://dx.doi.org/10.13039/501100005054,""Nantong University"","
"http://dx.doi.org/10.13039/501100004943,""Nanyang Normal University"","
"http://dx.doi.org/10.13039/501100001475,""Nanyang Technological University"","
"http://dx.doi.org/10.13039/501100005782,""Nara Medical University"","
"http://dx.doi.org/10.13039/501100004944,""Naresuan University"","
"http://dx.doi.org/10.13039/501100005632,""Narodowe Centrum BadaÅ„ i Rozwoju"","
"http://dx.doi.org/10.13039/501100004281,""Narodowe Centrum Nauki"","
"http://dx.doi.org/10.13039/501100004442,""Narodowym Centrum Nauki"",R"
"http://dx.doi.org/10.13039/100002241,""Nasdaq OMX"","
"http://dx.doi.org/10.13039/501100000189,""Nasivvik Centre for Inuit Health and Changing Environments"","
"http://dx.doi.org/10.13039/100006648,""Nassau County Department of Social Services"","
"http://dx.doi.org/10.13039/100001065,""Nathan Cummings Foundation"","
"http://dx.doi.org/10.13039/100002242,""Nathan's Battle"","
"http://dx.doi.org/10.13039/100008905,""National Academy of Agricultural Science"",R"
"http://dx.doi.org/10.13039/501100007270,""National Academy of Agricultural Science"","
"http://dx.doi.org/10.13039/100008607,""National Academy of Agricultural Sciences"","
"http://dx.doi.org/10.13039/100009524,""National Academy of Clinical Biochemistry"","
"http://dx.doi.org/10.13039/100000209,""National Academy of Sciences"","
"http://dx.doi.org/10.13039/501100004742,""National Academy of Sciences of Ukraine"","
"http://dx.doi.org/10.13039/100008721,""National Academy of Sciences of the Republic of Armenia"","
"http://dx.doi.org/10.13039/501100003667,""National Academy of Sciences, Republic of Korea"","
"http://dx.doi.org/10.13039/100005965,""National Academy of Social Insurance"","
"http://dx.doi.org/10.13039/501100003262,""National Advisory Council for the Handicapped, Australia"","
"http://dx.doi.org/10.13039/100000104,""National Aeronautics and Space Administration"","
"http://dx.doi.org/10.13039/100009174,""National Agricultural Statistics Service"","
"http://dx.doi.org/10.13039/501100007172,""National Agriculture and Food Research Organization"","
"http://dx.doi.org/10.13039/100009191,""National Air and Space Museum"","
"http://dx.doi.org/10.13039/100003161,""National Alopecia Areata Foundation"","
"http://dx.doi.org/10.13039/501100000668,""National Archives"","
"http://dx.doi.org/10.13039/100000741,""National Archives and Records Administration"","
"http://dx.doi.org/10.13039/501100001223,""National Archives of Australia"","
"http://dx.doi.org/10.13039/501100001357,""National Arts Council - Singapore"","
"http://dx.doi.org/10.13039/501100001334,""National Arts Council of South Africa"","
"http://dx.doi.org/10.13039/501100003587,""National Assembly"","
"http://dx.doi.org/10.13039/100009605,""National Association for Armenian Studies and Research"","
"http://dx.doi.org/10.13039/501100000298,""National Association for Colitis and Crohn's Disease"","
"http://dx.doi.org/10.13039/100005537,""National Association of Broadcasters"","
"http://dx.doi.org/10.13039/100001766,""National Association of Chain Drug Stores Foundation"","
"http://dx.doi.org/10.13039/100009407,""National Association of Latino Arts and Cultures"","
"http://dx.doi.org/10.13039/100006371,""National Association of School Psychologists"","
"http://dx.doi.org/10.13039/100009302,""National Association of Social Workers"","
"http://dx.doi.org/10.13039/100009303,""National Association of Social Workers Foundation"","
"http://dx.doi.org/10.13039/501100006326,""National Astronomical Observatory of Japan"","
"http://dx.doi.org/10.13039/100002243,""National Ataxia Foundation"","
